status_id,status_message,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
387386548007364_900469176699096,A good morning to you #TeamLoveMatters,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/900469176699096/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/900469176699096:0,2015-09-21 23:30:01,613,24,135,613,0,0,0,0,0
387386548007364_900267330052614,#teamLoveMatters its goodnight ...... separate #fact from #fiction!,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/900267330052614/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/900267330052614:0,2015-09-21 14:00:01,175,5,17,175,0,0,0,0,0
387386548007364_900265566719457,"How important was your first-time? Here is how to deal with first time intimacy issues.
https://lovematters.co.ke/news/her-first-and-only",Her first and only?,link,https://lovematters.co.ke/news/her-first-and-only,https://www.facebook.com/LoveMattersAfrica/posts/900265566719457,2015-09-21 13:30:01,151,14,5,151,0,0,0,0,0
387386548007364_900233496722664,"Ati? There are top ten food for a happy healthy vagina! #teamLoveMatters what say you 

Food influences your vagina's PH and how it smells and even how it tastes.
Here are ten locally available foods guaranteed to keep your vagina healthy and happy.

1. Garlic.
2. Sweet potatoes
3. Avocado 
4. Natural yoghurt 
5. Leafy greens
6. Pumpkin seeds
7. Hot chilies 
8. Nuts and seeds 
9. Dark chocolate and 
10. Water
Source : nairobinews",,status,,https://www.facebook.com/LoveMattersAfrica/posts/900233496722664,2015-09-21 12:00:01,450,193,147,450,0,0,0,0,0
387386548007364_899982876747726,I feared to break my girlfriend's virginity because I was still so shy. So another guy did it without my consent. But we talked about it and reconciled. But I still fear she may dump me again for him because it is said that the one who breaks a girl's virginity is the man. Should I start looking for another chick? Please help?,,status,,https://www.facebook.com/LoveMattersAfrica/posts/899982876747726,2015-09-21 05:00:00,365,290,27,365,0,0,0,0,0
387386548007364_899988686747145,"A good morning to you all #teamLoveMatters , as you start your day and week. I wish you success. 

Here is a quote for you ...do you #agree or #disagree",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/899988686747145/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/899988686747145:0,2015-09-21 02:00:01,1133,104,349,1133,0,0,0,0,0
387386548007364_899786760100671,#teamLoveMatters its goodnight as the Kenyan teachers strike continues and all school are closed. Has this affected you or your family....,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/899786760100671/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/899786760100671:0,2015-09-20 15:05:01,249,16,80,249,0,0,0,0,0
387386548007364_899267190152628,A good Sunday afternoon to you all .... for all of you for being part of #teamLoveMatters and for those who have gone the extra mile to take part in our research we say :,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/899267190152628/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/899267190152628:0,2015-09-20 06:30:02,286,19,18,286,0,0,0,0,0
387386548007364_899266083486072,#teamLoveMatters Goodnight!,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/899266083486072/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/899266083486072:0,2015-09-19 15:00:09,812,19,180,812,0,0,0,0,0
387386548007364_899124183500262,"What can I do if my husband is not performing well?
#HelpASister",,status,,https://www.facebook.com/LoveMattersAfrica/posts/899124183500262,2015-09-19 10:00:01,324,439,10,324,0,0,0,0,0
387386548007364_898695730209774,"Want to give your marriage another chance? Scared of your partner cheating on you again? 

Here are some tips to help you : 
https://lovematters.co.ke/news/tips-recover-cheating-marriage",Tips to recover from cheating in marriage,link,https://lovematters.co.ke/news/tips-recover-cheating-marriage,https://www.facebook.com/LoveMattersAfrica/posts/898695730209774,2015-09-19 05:00:00,160,20,16,160,0,0,0,0,0
387386548007364_898692626876751,#TeamLoveMatters.....Goodnight!,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/898692626876751/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/898692626876751:0,2015-09-18 14:00:02,575,28,70,575,0,0,0,0,0
387386548007364_898618380217509,Can u tell your spouse how many people u have ever had sex with?,,status,,https://www.facebook.com/LoveMattersAfrica/posts/898618380217509,2015-09-18 10:03:30,592,650,80,592,0,0,0,0,0
387386548007364_898549830224364,"Catch Wanny Angerer from Honduras & Ritah Khatushi and the Rouge Trio from Kenya in Concert at the #MJCentre in Westlands on Sept. 19, 2015 from 7 p.m. - 10 p.m.
Costs: Advance tickets only Ksh 2,000/-
http://ow.ly/SmYnH 
A #LoveMatters and #KenyaBuzz Partnership",Wanny Angerer & Ritah Khatushi in Concert & Special Guests @MJCentre...,link,http://ow.ly/SmYnH,https://www.facebook.com/LoveMattersAfrica/posts/898549830224364,2015-09-18 06:31:14,12,3,0,12,0,0,0,0,0
387386548007364_898471153565565,Is once a cheater always a cheater.....How would you deal with #cheating in your relationship?,,status,,https://www.facebook.com/LoveMattersAfrica/posts/898471153565565,2015-09-18 05:00:00,1920,512,56,1920,0,0,0,0,0
387386548007364_898473290232018,A good morning to you #teamLoveMatters..... as you start your day here is a quote for you to ponder on .,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/898473290232018/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/898473290232018:0,2015-09-18 02:00:00,1135,74,464,1135,0,0,0,0,0
387386548007364_898233123589368,Its goodnight #teamLoveMatters....,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/898233123589368/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/898233123589368:0,2015-09-17 14:00:00,543,30,129,543,0,0,0,0,0
387386548007364_898223866923627,Whats your favorite quote about love? Please share:,,status,,https://www.facebook.com/LoveMattersAfrica/posts/898223866923627,2015-09-17 13:01:24,431,642,28,431,0,0,0,0,0
387386548007364_898124770266870,"#LASTCALL
REMINDER: A while ago we asked you to join our discussion group for Love Matters. We invited a lot of people to join and help us with the research. Would the people still interested look at their other message folder on Facebook? And check their email for invites?
We will start the discussion next week, so please join the group before Monday 21-09-2015.
If others missed our earlier call but are still interested to join the group, please send a private message to Love Matters with your email address.

We are still looking for people to join, in particular women and/or people who have asked Love Matter a question or sought advice.",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/898124770266870/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/898124770266870:0,2015-09-17 11:30:01,71,9,8,71,0,0,0,0,0
387386548007364_897997000279647,"Do you stick the missionary or are you more adventurous? 

Read about the usual, daring and even preposterous positions people use: 
https://lovematters.co.ke/news/69-sex-positions-try-you-die",69 : positions to try before you die,link,https://lovematters.co.ke/news/69-sex-positions-try-you-die,https://www.facebook.com/LoveMattersAfrica/posts/897997000279647,2015-09-17 05:00:01,170,18,19,170,0,0,0,0,0
387386548007364_897992893613391,I have been dating a gal for a year and a half now...this gal slept with her best friend and again went ahead to have a relationship with another guy..she later told me and apologised what do I do plz help me #HelpABrother,,status,,https://www.facebook.com/LoveMattersAfrica/posts/897992893613391,2015-09-17 02:00:26,320,487,10,320,0,0,0,0,0
387386548007364_897780723634608,A good morning to you all.... as you start your day here is a quote for you . Have a terrific Thursday!,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/897780723634608/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/897780723634608:0,2015-09-16 23:30:01,1267,50,342,1267,0,0,0,0,0
387386548007364_897780650301282,Parting quote tonight #TeamLoveMatters is different!.,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/897780650301282/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/897780650301282:0,2015-09-16 14:00:00,834,84,145,834,0,0,0,0,0
387386548007364_897745583638122,Do you agree or disagree! Why?,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/897745583638122/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/897745583638122:0,2015-09-16 13:00:02,829,134,51,829,0,0,0,0,0
387386548007364_897719073640773,"What is it about a guy who can groove that's so attractive? 
Skills on the dance floor could be a sign of manliness and tell women that the object of their desire is a good catch. 
Read more about dance moves and getting the girls! : 
https://lovematters.co.ke/news/science-reveals-sexiest-dance-moves",Science reveals the sexiest dance moves,link,https://lovematters.co.ke/news/science-reveals-sexiest-dance-moves,https://www.facebook.com/LoveMattersAfrica/posts/897719073640773,2015-09-16 11:30:02,90,0,4,90,0,0,0,0,0
387386548007364_897682426977771,"Sex drugs and alcohol! the lure! In Zimbabwe its called Vuzu!
Your thoughts #teamLoveMatters
https://wazaonline.com/en/economy/vuzu-sex-parties-whos-to-blame",Vuzu sex parties: who's to blame?,link,https://wazaonline.com/en/economy/vuzu-sex-parties-whos-to-blame,https://www.facebook.com/LoveMattersAfrica/posts/897682426977771,2015-09-16 10:00:00,187,23,6,187,0,0,0,0,0
387386548007364_897583533654327,What moves do you think are sexy on the dance floor?,,status,,https://www.facebook.com/LoveMattersAfrica/posts/897583533654327,2015-09-16 05:00:00,100,63,1,100,0,0,0,0,0
387386548007364_897579373654743,"REMINDER: A while ago we asked you to join our discussion group for Love Matters. We invited a lot of people to join and help us with the research. Would the people still interested look at their other message folder on Facebook? And check their email for invites? 
We will start the discussion next week, so please join the group before Monday 21-09-2015. 
If others missed our earlier call but are still interested to join the group, please send a private message to Love Matters with your email address. 

We are still looking for people to join, in particular women and/or people who have asked Love Matter a question or sought advice.",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/897579373654743/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/897579373654743:0,2015-09-16 04:31:07,57,5,7,57,0,0,0,0,0
387386548007364_897373853675295,Good morning to you all #teamLoveMatters Have a focused day!,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/897373853675295/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/897373853675295:0,2015-09-15 23:30:00,964,20,230,964,0,0,0,0,0
387386548007364_897321273680553,#teamLoveMatters its goodnight!,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/897321273680553/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/897321273680553:0,2015-09-15 14:00:18,467,3,62,467,0,0,0,0,0
